x,   u_actual, u_fou, u_quick, t=0.000000
+0.1100, +0.9823, +0.9823, +0.9823
+0.1120, +0.9867, +0.9867, +0.9867
+0.1140, +0.9905, +0.9905, +0.9905
+0.1160, +0.9936, +0.9936, +0.9936
+0.1180, +0.9961, +0.9961, +0.9961
+0.1200, +0.9980, +0.9980, +0.9980
+0.1220, +0.9993, +0.9993, +0.9993
+0.1240, +0.9999, +0.9999, +0.9999
+0.1260, +0.9999, +0.9999, +0.9999
+0.1280, +0.9993, +0.9993, +0.9993
+0.1300, +0.9980, +0.9980, +0.9980
+0.1320, +0.9961, +0.9961, +0.9961
+0.1340, +0.9936, +0.9936, +0.9936
+0.1360, +0.9905, +0.9905, +0.9905
+0.1380, +0.9867, +0.9867, +0.9867
+0.1400, +0.9823, +0.9823, +0.9823
+0.1420, +0.9773, +0.9773, +0.9773
+0.1440, +0.9716, +0.9716, +0.9716
+0.1460, +0.9654, +0.9654, +0.9654
+0.1480, +0.9585, +0.9585, +0.9585
+0.1500, +0.9511, +0.9511, +0.9511
+0.1520, +0.9430, +0.9430, +0.9430
+0.1540, +0.9343, +0.9343, +0.9343
+0.1560, +0.9251, +0.9251, +0.9251
+0.1580, +0.9152, +0.9152, +0.9152
+0.1600, +0.9048, +0.9048, +0.9048
+0.1620, +0.8938, +0.8938, +0.8938
+0.1640, +0.8823, +0.8823, +0.8823
+0.1660, +0.8702, +0.8702, +0.8702
+0.1680, +0.8575, +0.8575, +0.8575
+0.1700, +0.8443, +0.8443, +0.8443
+0.1720, +0.8306, +0.8306, +0.8306
+0.1740, +0.8163, +0.8163, +0.8163
+0.1760, +0.8016, +0.8016, +0.8016
+0.1780, +0.7863, +0.7863, +0.7863
+0.1800, +0.7705, +0.7705, +0.7705
+0.1820, +0.7543, +0.7543, +0.7543
+0.1840, +0.7375, +0.7375, +0.7375
+0.1860, +0.7203, +0.7203, +0.7203
+0.1880, +0.7026, +0.7026, +0.7026
+0.1900, +0.6845, +0.6845, +0.6845
+0.1920, +0.6660, +0.6660, +0.6660
+0.1940, +0.6471, +0.6471, +0.6471
+0.1960, +0.6277, +0.6277, +0.6277
+0.1980, +0.6079, +0.6079, +0.6079
+0.2000, +0.5878, +0.5878, +0.5878
+0.2020, +0.5673, +0.5673, +0.5673
+0.2040, +0.5464, +0.5464, +0.5464
+0.2060, +0.5252, +0.5252, +0.5252
+0.2080, +0.5036, +0.5036, +0.5036
+0.2100, +0.4818, +0.4818, +0.4818
+0.2120, +0.4596, +0.4596, +0.4596
+0.2140, +0.4371, +0.4371, +0.4371
+0.2160, +0.4144, +0.4144, +0.4144
+0.2180, +0.3914, +0.3914, +0.3914
+0.2200, +0.3681, +0.3681, +0.3681
+0.2220, +0.3446, +0.3446, +0.3446
+0.2240, +0.3209, +0.3209, +0.3209
+0.2260, +0.2970, +0.2970, +0.2970
+0.2280, +0.2730, +0.2730, +0.2730
+0.2300, +0.2487, +0.2487, +0.2487
+0.2320, +0.2243, +0.2243, +0.2243
+0.2340, +0.1997, +0.1997, +0.1997
+0.2360, +0.1750, +0.1750, +0.1750
+0.2380, +0.1502, +0.1502, +0.1502
+0.2400, +0.1253, +0.1253, +0.1253
+0.2420, +0.1004, +0.1004, +0.1004
+0.2440, +0.0753, +0.0753, +0.0753
+0.2460, +0.0502, +0.0502, +0.0502
+0.2480, +0.0251, +0.0251, +0.0251
+0.2500, -0.0000, -0.0000, -0.0000
+0.2520, -0.0251, -0.0251, -0.0251
+0.2540, -0.0502, -0.0502, -0.0502
+0.2560, -0.0753, -0.0753, -0.0753
+0.2580, -0.1004, -0.1004, -0.1004
+0.2600, -0.1253, -0.1253, -0.1253
+0.2620, -0.1502, -0.1502, -0.1502
+0.2640, -0.1750, -0.1750, -0.1750
+0.2660, -0.1997, -0.1997, -0.1997
+0.2680, -0.2243, -0.2243, -0.2243
+0.2700, -0.2487, -0.2487, -0.2487
+0.2720, -0.2730, -0.2730, -0.2730
+0.2740, -0.2970, -0.2970, -0.2970
+0.2760, -0.3209, -0.3209, -0.3209
+0.2780, -0.3446, -0.3446, -0.3446
+0.2800, -0.3681, -0.3681, -0.3681
+0.2820, -0.3914, -0.3914, -0.3914
+0.2840, -0.4144, -0.4144, -0.4144
+0.2860, -0.4371, -0.4371, -0.4371
+0.2880, -0.4596, -0.4596, -0.4596
+0.2900, -0.4818, -0.4818, -0.4818
+0.2920, -0.5036, -0.5036, -0.5036
+0.2940, -0.5252, -0.5252, -0.5252
+0.2960, -0.5464, -0.5464, -0.5464
+0.2980, -0.5673, -0.5673, -0.5673
+0.3000, -0.5878, -0.5878, -0.5878
+0.3020, -0.6079, -0.6079, -0.6079
+0.3040, -0.6277, -0.6277, -0.6277
+0.3060, -0.6471, -0.6471, -0.6471
+0.3080, -0.6660, -0.6660, -0.6660
+0.3100, -0.6845, -0.6845, -0.6845
+0.3120, -0.7026, -0.7026, -0.7026
+0.3140, -0.7203, -0.7203, -0.7203
+0.3160, -0.7375, -0.7375, -0.7375
+0.3180, -0.7543, -0.7543, -0.7543
+0.3200, -0.7705, -0.7705, -0.7705
+0.3220, -0.7863, -0.7863, -0.7863
+0.3240, -0.8016, -0.8016, -0.8016
+0.3260, -0.8163, -0.8163, -0.8163
+0.3280, -0.8306, -0.8306, -0.8306
+0.3300, -0.8443, -0.8443, -0.8443
+0.3320, -0.8575, -0.8575, -0.8575
+0.3340, -0.8702, -0.8702, -0.8702
+0.3360, -0.8823, -0.8823, -0.8823
+0.3380, -0.8938, -0.8938, -0.8938
+0.3400, -0.9048, -0.9048, -0.9048
+0.3420, -0.9152, -0.9152, -0.9152
+0.3440, -0.9251, -0.9251, -0.9251
+0.3460, -0.9343, -0.9343, -0.9343
+0.3480, -0.9430, -0.9430, -0.9430
+0.3500, -0.9511, -0.9511, -0.9511
+0.3520, -0.9585, -0.9585, -0.9585
+0.3540, -0.9654, -0.9654, -0.9654
+0.3560, -0.9716, -0.9716, -0.9716
+0.3580, -0.9773, -0.9773, -0.9773
+0.3600, -0.9823, -0.9823, -0.9823
+0.3620, -0.9867, -0.9867, -0.9867
+0.3640, -0.9905, -0.9905, -0.9905
+0.3660, -0.9936, -0.9936, -0.9936
+0.3680, -0.9961, -0.9961, -0.9961
+0.3700, -0.9980, -0.9980, -0.9980
+0.3720, -0.9993, -0.9993, -0.9993
+0.3740, -0.9999, -0.9999, -0.9999
+0.3760, -0.9999, -0.9999, -0.9999
+0.3780, -0.9993, -0.9993, -0.9993
+0.3800, -0.9980, -0.9980, -0.9980
+0.3820, -0.9961, -0.9961, -0.9961
+0.3840, -0.9936, -0.9936, -0.9936
+0.3860, -0.9905, -0.9905, -0.9905
+0.3880, -0.9867, -0.9867, -0.9867
+0.3900, -0.9823, -0.9823, -0.9823
+0.3920, -0.9773, -0.9773, -0.9773
+0.3940, -0.9716, -0.9716, -0.9716
+0.3960, -0.9654, -0.9654, -0.9654
+0.3980, -0.9585, -0.9585, -0.9585
+0.4000, -0.9511, -0.9511, -0.9511
+0.4020, -0.9430, -0.9430, -0.9430
+0.4040, -0.9343, -0.9343, -0.9343
+0.4060, -0.9251, -0.9251, -0.9251
+0.4080, -0.9152, -0.9152, -0.9152
+0.4100, -0.9048, -0.9048, -0.9048
+0.4120, -0.8938, -0.8938, -0.8938
+0.4140, -0.8823, -0.8823, -0.8823
+0.4160, -0.8702, -0.8702, -0.8702
+0.4180, -0.8575, -0.8575, -0.8575
+0.4200, -0.8443, -0.8443, -0.8443
+0.4220, -0.8306, -0.8306, -0.8306
+0.4240, -0.8163, -0.8163, -0.8163
+0.4260, -0.8016, -0.8016, -0.8016
+0.4280, -0.7863, -0.7863, -0.7863
+0.4300, -0.7705, -0.7705, -0.7705
+0.4320, -0.7543, -0.7543, -0.7543
+0.4340, -0.7375, -0.7375, -0.7375
+0.4360, -0.7203, -0.7203, -0.7203
+0.4380, -0.7026, -0.7026, -0.7026
+0.4400, -0.6845, -0.6845, -0.6845
+0.4420, -0.6660, -0.6660, -0.6660
+0.4440, -0.6471, -0.6471, -0.6471
+0.4460, -0.6277, -0.6277, -0.6277
+0.4480, -0.6079, -0.6079, -0.6079
+0.4500, -0.5878, -0.5878, -0.5878
+0.4520, -0.5673, -0.5673, -0.5673
+0.4540, -0.5464, -0.5464, -0.5464
+0.4560, -0.5252, -0.5252, -0.5252
+0.4580, -0.5036, -0.5036, -0.5036
+0.4600, -0.4818, -0.4818, -0.4818
+0.4620, -0.4596, -0.4596, -0.4596
+0.4640, -0.4371, -0.4371, -0.4371
+0.4660, -0.4144, -0.4144, -0.4144
+0.4680, -0.3914, -0.3914, -0.3914
+0.4700, -0.3681, -0.3681, -0.3681
+0.4720, -0.3446, -0.3446, -0.3446
+0.4740, -0.3209, -0.3209, -0.3209
+0.4760, -0.2970, -0.2970, -0.2970
+0.4780, -0.2730, -0.2730, -0.2730
+0.4800, -0.2487, -0.2487, -0.2487
+0.4820, -0.2243, -0.2243, -0.2243
+0.4840, -0.1997, -0.1997, -0.1997
+0.4860, -0.1750, -0.1750, -0.1750
+0.4880, -0.1502, -0.1502, -0.1502
+0.4900, -0.1253, -0.1253, -0.1253
+0.4920, -0.1004, -0.1004, -0.1004
+0.4940, -0.0753, -0.0753, -0.0753
+0.4960, -0.0502, -0.0502, -0.0502
+0.4980, -0.0251, -0.0251, -0.0251
+0.5000, +0.0000, +0.0000, +0.0000
+0.5020, +0.0000, +0.0000, +0.0000
+0.5040, +0.0000, +0.0000, +0.0000
+0.5060, +0.0000, +0.0000, +0.0000
+0.5080, +0.0000, +0.0000, +0.0000
+0.5100, +0.0000, +0.0000, +0.0000
+0.5120, +0.0000, +0.0000, +0.0000
+0.5140, +0.0000, +0.0000, +0.0000
+0.5160, +0.0000, +0.0000, +0.0000
+0.5180, +0.0000, +0.0000, +0.0000
+0.5200, +0.0000, +0.0000, +0.0000
+0.5220, +0.0000, +0.0000, +0.0000
+0.5240, +0.0000, +0.0000, +0.0000
+0.5260, +0.0000, +0.0000, +0.0000
+0.5280, +0.0000, +0.0000, +0.0000
+0.5300, +0.0000, +0.0000, +0.0000
+0.5320, +0.0000, +0.0000, +0.0000
+0.5340, +0.0000, +0.0000, +0.0000
+0.5360, +0.0000, +0.0000, +0.0000
+0.5380, +0.0000, +0.0000, +0.0000
+0.5400, +0.0000, +0.0000, +0.0000
+0.5420, +0.0000, +0.0000, +0.0000
+0.5440, +0.0000, +0.0000, +0.0000
+0.5460, +0.0000, +0.0000, +0.0000
+0.5480, +0.0000, +0.0000, +0.0000
+0.5500, +0.0000, +0.0000, +0.0000
+0.5520, +0.0000, +0.0000, +0.0000
+0.5540, +0.0000, +0.0000, +0.0000
+0.5560, +0.0000, +0.0000, +0.0000
+0.5580, +0.0000, +0.0000, +0.0000
+0.5600, +0.0000, +0.0000, +0.0000
+0.5620, +0.0000, +0.0000, +0.0000
+0.5640, +0.0000, +0.0000, +0.0000
+0.5660, +0.0000, +0.0000, +0.0000
+0.5680, +0.0000, +0.0000, +0.0000
+0.5700, +0.0000, +0.0000, +0.0000
+0.5720, +0.0000, +0.0000, +0.0000
+0.5740, +0.0000, +0.0000, +0.0000
+0.5760, +0.0000, +0.0000, +0.0000
+0.5780, +0.0000, +0.0000, +0.0000
+0.5800, +0.0000, +0.0000, +0.0000
+0.5820, +0.0000, +0.0000, +0.0000
+0.5840, +0.0000, +0.0000, +0.0000
+0.5860, +0.0000, +0.0000, +0.0000
+0.5880, +0.0000, +0.0000, +0.0000
+0.5900, +0.0000, +0.0000, +0.0000
+0.5920, +0.0000, +0.0000, +0.0000
+0.5940, +0.0000, +0.0000, +0.0000
+0.5960, +0.0000, +0.0000, +0.0000
+0.5980, +0.0000, +0.0000, +0.0000
+0.6000, +0.0000, +0.0000, +0.0000
+0.6020, +0.0000, +0.0000, +0.0000
+0.6040, +0.0000, +0.0000, +0.0000
+0.6060, +0.0000, +0.0000, +0.0000
+0.6080, +0.0000, +0.0000, +0.0000
+0.6100, +0.0000, +0.0000, +0.0000
+0.6120, +0.0000, +0.0000, +0.0000
+0.6140, +0.0000, +0.0000, +0.0000
+0.6160, +0.0000, +0.0000, +0.0000
+0.6180, +0.0000, +0.0000, +0.0000
+0.6200, +0.0000, +0.0000, +0.0000
+0.6220, +0.0000, +0.0000, +0.0000
+0.6240, +0.0000, +0.0000, +0.0000
+0.6260, +0.0000, +0.0000, +0.0000
+0.6280, +0.0000, +0.0000, +0.0000
+0.6300, +0.0000, +0.0000, +0.0000
+0.6320, +0.0000, +0.0000, +0.0000
+0.6340, +0.0000, +0.0000, +0.0000
+0.6360, +0.0000, +0.0000, +0.0000
+0.6380, +0.0000, +0.0000, +0.0000
+0.6400, +0.0000, +0.0000, +0.0000
+0.6420, +0.0000, +0.0000, +0.0000
+0.6440, +0.0000, +0.0000, +0.0000
+0.6460, +0.0000, +0.0000, +0.0000
+0.6480, +0.0000, +0.0000, +0.0000
+0.6500, +0.0000, +0.0000, +0.0000
+0.6520, +0.0000, +0.0000, +0.0000
+0.6540, +0.0000, +0.0000, +0.0000
+0.6560, +0.0000, +0.0000, +0.0000
+0.6580, +0.0000, +0.0000, +0.0000
+0.6600, +0.0000, +0.0000, +0.0000
+0.6620, +0.0000, +0.0000, +0.0000
+0.6640, +0.0000, +0.0000, +0.0000
+0.6660, +0.0000, +0.0000, +0.0000
+0.6680, +0.0000, +0.0000, +0.0000
+0.6700, +0.0000, +0.0000, +0.0000
+0.6720, +0.0000, +0.0000, +0.0000
+0.6740, +0.0000, +0.0000, +0.0000
+0.6760, +0.0000, +0.0000, +0.0000
+0.6780, +0.0000, +0.0000, +0.0000
+0.6800, +0.0000, +0.0000, +0.0000
+0.6820, +0.0000, +0.0000, +0.0000
+0.6840, +0.0000, +0.0000, +0.0000
+0.6860, +0.0000, +0.0000, +0.0000
+0.6880, +0.0000, +0.0000, +0.0000
+0.6900, +0.0000, +0.0000, +0.0000
+0.6920, +0.0000, +0.0000, +0.0000
+0.6940, +0.0000, +0.0000, +0.0000
+0.6960, +0.0000, +0.0000, +0.0000
+0.6980, +0.0000, +0.0000, +0.0000
+0.7000, +0.0000, +0.0000, +0.0000
+0.7020, +0.0000, +0.0000, +0.0000
+0.7040, +0.0000, +0.0000, +0.0000
+0.7060, +0.0000, +0.0000, +0.0000
+0.7080, +0.0000, +0.0000, +0.0000
+0.7100, +0.0000, +0.0000, +0.0000
+0.7120, +0.0000, +0.0000, +0.0000
+0.7140, +0.0000, +0.0000, +0.0000
+0.7160, +0.0000, +0.0000, +0.0000
+0.7180, +0.0000, +0.0000, +0.0000
+0.7200, +0.0000, +0.0000, +0.0000
+0.7220, +0.0000, +0.0000, +0.0000
+0.7240, +0.0000, +0.0000, +0.0000
+0.7260, +0.0000, +0.0000, +0.0000
+0.7280, +0.0000, +0.0000, +0.0000
+0.7300, +0.0000, +0.0000, +0.0000
+0.7320, +0.0000, +0.0000, +0.0000
+0.7340, +0.0000, +0.0000, +0.0000
+0.7360, +0.0000, +0.0000, +0.0000
+0.7380, +0.0000, +0.0000, +0.0000
+0.7400, +0.0000, +0.0000, +0.0000
+0.7420, +0.0000, +0.0000, +0.0000
+0.7440, +0.0000, +0.0000, +0.0000
+0.7460, +0.0000, +0.0000, +0.0000
+0.7480, +0.0000, +0.0000, +0.0000
+0.7500, +0.0000, +0.0000, +0.0000
+0.7520, +0.0000, +0.0000, +0.0000
+0.7540, +0.0000, +0.0000, +0.0000
+0.7560, +0.0000, +0.0000, +0.0000
+0.7580, +0.0000, +0.0000, +0.0000
+0.7600, +0.0000, +0.0000, +0.0000
+0.7620, +0.0000, +0.0000, +0.0000
+0.7640, +0.0000, +0.0000, +0.0000
+0.7660, +0.0000, +0.0000, +0.0000
+0.7680, +0.0000, +0.0000, +0.0000
+0.7700, +0.0000, +0.0000, +0.0000
+0.7720, +0.0000, +0.0000, +0.0000
+0.7740, +0.0000, +0.0000, +0.0000
+0.7760, +0.0000, +0.0000, +0.0000
+0.7780, +0.0000, +0.0000, +0.0000
+0.7800, +0.0000, +0.0000, +0.0000
+0.7820, +0.0000, +0.0000, +0.0000
+0.7840, +0.0000, +0.0000, +0.0000
+0.7860, +0.0000, +0.0000, +0.0000
+0.7880, +0.0000, +0.0000, +0.0000
+0.7900, +0.0000, +0.0000, +0.0000
+0.7920, +0.0000, +0.0000, +0.0000
+0.7940, +0.0000, +0.0000, +0.0000
+0.7960, +0.0000, +0.0000, +0.0000
+0.7980, +0.0000, +0.0000, +0.0000
+0.8000, +0.0000, +0.0000, +0.0000
+0.8020, +0.0000, +0.0000, +0.0000
+0.8040, +0.0000, +0.0000, +0.0000
+0.8060, +0.0000, +0.0000, +0.0000
+0.8080, +0.0000, +0.0000, +0.0000
+0.8100, +0.0000, +0.0000, +0.0000
+0.8120, +0.0000, +0.0000, +0.0000
+0.8140, +0.0000, +0.0000, +0.0000
+0.8160, +0.0000, +0.0000, +0.0000
+0.8180, +0.0000, +0.0000, +0.0000
+0.8200, +0.0000, +0.0000, +0.0000
+0.8220, +0.0000, +0.0000, +0.0000
+0.8240, +0.0000, +0.0000, +0.0000
+0.8260, +0.0000, +0.0000, +0.0000
+0.8280, +0.0000, +0.0000, +0.0000
+0.8300, +0.0000, +0.0000, +0.0000
+0.8320, +0.0000, +0.0000, +0.0000
+0.8340, +0.0000, +0.0000, +0.0000
+0.8360, +0.0000, +0.0000, +0.0000
+0.8380, +0.0000, +0.0000, +0.0000
+0.8400, +0.0000, +0.0000, +0.0000
+0.8420, +0.0000, +0.0000, +0.0000
+0.8440, +0.0000, +0.0000, +0.0000
+0.8460, +0.0000, +0.0000, +0.0000
+0.8480, +0.0000, +0.0000, +0.0000
+0.8500, +0.0000, +0.0000, +0.0000
+0.8520, +0.0000, +0.0000, +0.0000
+0.8540, +0.0000, +0.0000, +0.0000
+0.8560, +0.0000, +0.0000, +0.0000
+0.8580, +0.0000, +0.0000, +0.0000
+0.8600, +0.0000, +0.0000, +0.0000
+0.8620, +0.0000, +0.0000, +0.0000
+0.8640, +0.0000, +0.0000, +0.0000
+0.8660, +0.0000, +0.0000, +0.0000
+0.8680, +0.0000, +0.0000, +0.0000
+0.8700, +0.0000, +0.0000, +0.0000
+0.8720, +0.0000, +0.0000, +0.0000
+0.8740, +0.0000, +0.0000, +0.0000
+0.8760, +0.0000, +0.0000, +0.0000
+0.8780, +0.0000, +0.0000, +0.0000
+0.8800, +0.0000, +0.0000, +0.0000
+0.8820, +0.0000, +0.0000, +0.0000
+0.8840, +0.0000, +0.0000, +0.0000
+0.8860, +0.0000, +0.0000, +0.0000
+0.8880, +0.0000, +0.0000, +0.0000
+0.8900, +0.0000, +0.0000, +0.0000
+0.8920, +0.0000, +0.0000, +0.0000
+0.8940, +0.0000, +0.0000, +0.0000
+0.8960, +0.0000, +0.0000, +0.0000
+0.8980, +0.0000, +0.0000, +0.0000
+0.9000, +0.0000, +0.0000, +0.0000
+0.9020, +0.0000, +0.0000, +0.0000
+0.9040, +0.0000, +0.0000, +0.0000
+0.9060, +0.0000, +0.0000, +0.0000
+0.9080, +0.0000, +0.0000, +0.0000
+0.9100, +0.0000, +0.0000, +0.0000
+0.9120, +0.0000, +0.0000, +0.0000
+0.9140, +0.0000, +0.0000, +0.0000
+0.9160, +0.0000, +0.0000, +0.0000
+0.9180, +0.0000, +0.0000, +0.0000
+0.9200, +0.0000, +0.0000, +0.0000
+0.9220, +0.0000, +0.0000, +0.0000
+0.9240, +0.0000, +0.0000, +0.0000
+0.9260, +0.0000, +0.0000, +0.0000
+0.9280, +0.0000, +0.0000, +0.0000
+0.9300, +0.0000, +0.0000, +0.0000
+0.9320, +0.0000, +0.0000, +0.0000
+0.9340, +0.0000, +0.0000, +0.0000
+0.9360, +0.0000, +0.0000, +0.0000
+0.9380, +0.0000, +0.0000, +0.0000
+0.9400, +0.0000, +0.0000, +0.0000
+0.9420, +0.0000, +0.0000, +0.0000
+0.9440, +0.0000, +0.0000, +0.0000
+0.9460, +0.0000, +0.0000, +0.0000
+0.9480, +0.0000, +0.0000, +0.0000
+0.9500, +0.0000, +0.0000, +0.0000
+0.9520, +0.0000, +0.0000, +0.0000
+0.9540, +0.0000, +0.0000, +0.0000
+0.9560, +0.0000, +0.0000, +0.0000
+0.9580, +0.0000, +0.0000, +0.0000
+0.9600, +0.0000, +0.0000, +0.0000
+0.9620, +0.0000, +0.0000, +0.0000
+0.9640, +0.0000, +0.0000, +0.0000
+0.9660, +0.0000, +0.0000, +0.0000
+0.9680, +0.0000, +0.0000, +0.0000
+0.9700, +0.0000, +0.0000, +0.0000
+0.9720, +0.0000, +0.0000, +0.0000
+0.9740, +0.0000, +0.0000, +0.0000
+0.9760, +0.0000, +0.0000, +0.0000
+0.9780, +0.0000, +0.0000, +0.0000
+0.9800, +0.0000, +0.0000, +0.0000
+0.9820, +0.0000, +0.0000, +0.0000
+0.9840, +0.0000, +0.0000, +0.0000
+0.9860, +0.0000, +0.0000, +0.0000
+0.9880, +0.0000, +0.0000, +0.0000
+0.9900, +0.0000, +0.0000, +0.0000
+0.9920, +0.0000, +0.0000, +0.0000
+0.9940, +0.0000, +0.0000, +0.0000
+0.9960, +0.0000, +0.0000, +0.0000
+0.9980, +0.0000, +0.0000, +0.0000
+1.0000, +0.0000, +0.0000, +0.0000
+1.0020, +0.0000, +0.0000, +0.0000
+1.0040, +0.0000, +0.0000, +0.0000
+1.0060, +0.0000, +0.0000, +0.0000
+1.0080, +0.0000, +0.0000, +0.0000
+1.0100, +0.0000, +0.0000, +0.0000
+1.0120, +0.0000, +0.0000, +0.0000
+1.0140, +0.0000, +0.0000, +0.0000
+1.0160, +0.0000, +0.0000, +0.0000
+1.0180, +0.0000, +0.0000, +0.0000
+1.0200, +0.0000, +0.0000, +0.0000
+1.0220, +0.0000, +0.0000, +0.0000
+1.0240, +0.0000, +0.0000, +0.0000
+1.0260, +0.0000, +0.0000, +0.0000
+1.0280, +0.0000, +0.0000, +0.0000
+1.0300, +0.0000, +0.0000, +0.0000
+1.0320, +0.0000, +0.0000, +0.0000
+1.0340, +0.0000, +0.0000, +0.0000
+1.0360, +0.0000, +0.0000, +0.0000
+1.0380, +0.0000, +0.0000, +0.0000
+1.0400, +0.0000, +0.0000, +0.0000
+1.0420, +0.0000, +0.0000, +0.0000
+1.0440, +0.0000, +0.0000, +0.0000
+1.0460, +0.0000, +0.0000, +0.0000
+1.0480, +0.0000, +0.0000, +0.0000
+1.0500, +0.0000, +0.0000, +0.0000
+1.0520, +0.0000, +0.0000, +0.0000
+1.0540, +0.0000, +0.0000, +0.0000
+1.0560, +0.0000, +0.0000, +0.0000
+1.0580, +0.0000, +0.0000, +0.0000
+1.0600, +0.0000, +0.0000, +0.0000
+1.0620, +0.0000, +0.0000, +0.0000
+1.0640, +0.0000, +0.0000, +0.0000
+1.0660, +0.0000, +0.0000, +0.0000
+1.0680, +0.0000, +0.0000, +0.0000
+1.0700, +0.0000, +0.0000, +0.0000
+1.0720, +0.0000, +0.0000, +0.0000
+1.0740, +0.0000, +0.0000, +0.0000
+1.0760, +0.0000, +0.0000, +0.0000
+1.0780, +0.0000, +0.0000, +0.0000
+1.0800, +0.0000, +0.0000, +0.0000
+1.0820, +0.0000, +0.0000, +0.0000
+1.0840, +0.0000, +0.0000, +0.0000
+1.0860, +0.0000, +0.0000, +0.0000
+1.0880, +0.0000, +0.0000, +0.0000
+1.0900, +0.0000, +0.0000, +0.0000
+1.0920, +0.0000, +0.0000, +0.0000
+1.0940, +0.0000, +0.0000, +0.0000
+1.0960, +0.0000, +0.0000, +0.0000
+1.0980, +0.0000, +0.0000, +0.0000
+1.1000, +0.0000, +0.0000, +0.0000
+1.1020, +0.0000, +0.0000, +0.0000
+1.1040, +0.0000, +0.0000, +0.0000
+1.1060, +0.0000, +0.0000, +0.0000
+1.1080, +0.0000, +0.0000, +0.0000
+1.1100, +0.0000, +0.0000, +0.0000
+1.1120, +0.0000, +0.0000, +0.0000
+1.1140, +0.0000, +0.0000, +0.0000
+1.1160, +0.0000, +0.0000, +0.0000
+1.1180, +0.0000, +0.0000, +0.0000
+1.1200, +0.0000, +0.0000, +0.0000
+1.1220, +0.0000, +0.0000, +0.0000
+1.1240, +0.0000, +0.0000, +0.0000
+1.1260, +0.0000, +0.0000, +0.0000
+1.1280, +0.0000, +0.0000, +0.0000
+1.1300, +0.0000, +0.0000, +0.0000
+1.1320, +0.0000, +0.0000, +0.0000
+1.1340, +0.0000, +0.0000, +0.0000
+1.1360, +0.0000, +0.0000, +0.0000
+1.1380, +0.0000, +0.0000, +0.0000
+1.1400, +0.0000, +0.0000, +0.0000
+1.1420, +0.0000, +0.0000, +0.0000
+1.1440, +0.0000, +0.0000, +0.0000
+1.1460, +0.0000, +0.0000, +0.0000
+1.1480, +0.0000, +0.0000, +0.0000
+1.1500, +0.0000, +0.0000, +0.0000
+1.1520, +0.0000, +0.0000, +0.0000
+1.1540, +0.0000, +0.0000, +0.0000
+1.1560, +0.0000, +0.0000, +0.0000
+1.1580, +0.0000, +0.0000, +0.0000
+1.1600, +0.0000, +0.0000, +0.0000
